   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0200000   1.0200000
   1.0199999   1.0200000
   1.0199999   1.0200000
   1.0199998   1.0200000
   1.0199998   1.0200000
   1.0199997   1.0200000
   1.0199995   1.0200000
   1.0199994   1.0200000
   1.0199991   1.0200001
   1.0199987   1.0200003
   1.0199982   1.0200007
   1.0199974   1.0200013
   1.0199959   1.0200030
   1.0199938   1.0200051
   1.0199908   1.0200075
   1.0199867   1.0200103
   1.0199809   1.0200139
   1.0199728   1.0200362
   1.0199614   1.0200945
   1.0199356   1.0201926
   1.0198752   1.0203525
   1.0197871   1.0206129
   1.0196620   1.0210466
   1.0194830   1.0217626
   1.0192345   1.0225419
   1.0165001   1.0233330
