 i=        1000
--->h_desplazatua_gorde(i)    0.00000015229306
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00620838248320    0.00536494472217    0.00299329847030
--->h_gorde(i)    0.00000017017593
 i=        2000
--->h_desplazatua_gorde(i)    0.00000020388053
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00492018870430    0.00359864535690    0.00896176741862
--->h_gorde(i)    0.00000022049899
 i=        3000
--->h_desplazatua_gorde(i)    0.00000012776102
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00327230149703    0.00188427673342    0.00781614739127
--->h_gorde(i)    0.00000012839506
 i=        4000
--->h_desplazatua_gorde(i)    0.00000020741032
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00795746624054    0.00296603610398    0.00961518423175
--->h_gorde(i)    0.00000022290528
 i=        5000
--->h_desplazatua_gorde(i)    0.00000017607012
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00817640199909    0.00454113285325    0.00195075084417
--->h_gorde(i)    0.00000019079969
 i=        6000
--->h_desplazatua_gorde(i)    0.00000017477798
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00814819622335    0.00879861091572    0.00628073744386
--->h_gorde(i)    0.00000018542597
 i=        7000
--->h_desplazatua_gorde(i)    0.00000018333375
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00572585174280    0.00183560873547    0.00491556966378
--->h_gorde(i)    0.00000019753080
 i=        8000
--->h_desplazatua_gorde(i)    0.00000017553039
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00136691313256    0.00110298071050    0.00079001796507
--->h_gorde(i)    0.00000018813726
 i=        9000
--->h_desplazatua_gorde(i)    0.00000012772152
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00603076871497    0.00506717503054    0.00951091873315
--->h_gorde(i)    0.00000012797754
 i=       10000
--->h_desplazatua_gorde(i)    0.00000012524124
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00176988852901    0.00720736377334    0.00803696365954
--->h_gorde(i)    0.00000013748444
 
 t=           1
 i=        1000
--->h_desplazatua_gorde(i)    0.00000015185551
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00620806034242    0.00536491780701    0.00299322801392
--->h_gorde(i)    0.00000017030791
 i=        2000
--->h_desplazatua_gorde(i)    0.00000020551763
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00491990710085    0.00359874570413    0.00896131314337
--->h_gorde(i)    0.00000022471511
 i=        3000
--->h_desplazatua_gorde(i)    0.00000013411165
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00327206870444    0.00188441305665    0.00781634314029
--->h_gorde(i)    0.00000013980544
 i=        4000
--->h_desplazatua_gorde(i)    0.00000021108075
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00795711878719    0.00296598991472    0.00961515202954
--->h_gorde(i)    0.00000022966928
 i=        5000
--->h_desplazatua_gorde(i)    0.00000017405845
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00817608824890    0.00454104727569    0.00195064959976
--->h_gorde(i)    0.00000019165361
 i=        6000
--->h_desplazatua_gorde(i)    0.00000017124313
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00814790742877    0.00879871405603    0.00628079665639
--->h_gorde(i)    0.00000017933178
 i=        7000
--->h_desplazatua_gorde(i)    0.00000018303082
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00572558663683    0.00183560353630    0.00491527682385
--->h_gorde(i)    0.00000019805490
 i=        8000
--->h_desplazatua_gorde(i)    0.00000017946149
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00136675886241    0.00110308155129    0.00078959570135
--->h_gorde(i)    0.00000019465425
 i=        9000
--->h_desplazatua_gorde(i)    0.00000012780734
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00603058319977    0.00506726933437    0.00951106885573
--->h_gorde(i)    0.00000012957503
 i=       10000
--->h_desplazatua_gorde(i)    0.00000012411608
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00176961178447    0.00720752459823    0.00803671707120
--->h_gorde(i)    0.00000013773035
 
 t=           2
 i=        1000
--->h_desplazatua_gorde(i)    0.00000015120106
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00620773063698    0.00536483563478    0.00299321567455
--->h_gorde(i)    0.00000017026298
 i=        2000
--->h_desplazatua_gorde(i)    0.00000020619224
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00491965669849    0.00359891601156    0.00896070602761
--->h_gorde(i)    0.00000022845530
 i=        3000
--->h_desplazatua_gorde(i)    0.00000014000164
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00327167551781    0.00188448860584    0.00781639184855
--->h_gorde(i)    0.00000015064296
 i=        4000
--->h_desplazatua_gorde(i)    0.00000021382611
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00795680783778    0.00296600039714    0.00961491913597
--->h_gorde(i)    0.00000023694787
 i=        5000
--->h_desplazatua_gorde(i)    0.00000017146337
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00817569979286    0.00454094533369    0.00195072798646
--->h_gorde(i)    0.00000019238988
 i=        6000
