 
 
 t=           1
 i=         100
--->h_desplazatua_gorde(i)    0.00000019383035
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00000000000000    0.00000000000000    0.00000000000000
--->h_gorde(i)    0.00000019381432
 i=         200
--->h_desplazatua_gorde(i)    0.00000020761203
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00000000000000    0.00000000000000    0.00000000000000
--->h_gorde(i)    0.00000020758367
 i=         300
--->h_desplazatua_gorde(i)    0.00000020764481
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00000000000000    0.00000000000000    0.00000000000000
--->h_gorde(i)    0.00000020764269
 i=         400
--->h_desplazatua_gorde(i)    0.00000020764342
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00000000000000    0.00000000000000    0.00000000000000
--->h_gorde(i)    0.00000020764227
 i=         500
--->h_desplazatua_gorde(i)    0.00000020761143
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00000000000000    0.00000000000000    0.00000000000000
--->h_gorde(i)    0.00000020761088
 i=         600
--->h_desplazatua_gorde(i)    0.00000020762563
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00000000000000    0.00000000000000    0.00000000000000
--->h_gorde(i)    0.00000020763000
 i=         700
--->h_desplazatua_gorde(i)    0.00000020762014
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00000000000000    0.00000000000000    0.00000000000000
--->h_gorde(i)    0.00000020761773
 i=         800
--->h_desplazatua_gorde(i)    0.00000020763712
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00000000000000    0.00000000000000    0.00000000000000
--->h_gorde(i)    0.00000020764750
 i=         900
--->h_desplazatua_gorde(i)    0.00000020763163
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00000000000000    0.00000000000000    0.00000000000000
--->h_gorde(i)    0.00000020763420
 i=        1000
--->h_desplazatua_gorde(i)    0.00000020763375
--->kontzentrazioa_gorde(i)    0.00000006670000
--->u_gorde(i)    0.00000000000000    0.00000000000000    0.00000000000000
--->h_gorde(i)    0.00000020762519
